sku,meta:_sku,post_title,post_status,post_type,Type: product_type,tax:product_type,tax:product_cat,tax:product_tag,regular_price,sale_price,meta:_price,manage_stock,stock_status,images,attribute:pa_style,attribute_default:pa_style,attribute_data:pa_style,attribute:pa_sex,attribute_default:pa_sex,attribute_data:pa_sex,attribute:pa_color,attribute_default:pa_color,attribute_data:pa_color,attribute:pa_size,attribute_default:pa_size,attribute_data:pa_size,attribute:pa_material,attribute_data:pa_material,attribute:pa_print,attribute_data:pa_print,attribute:pa_wash,attribute_data:pa_wash,attribute:pa_default_style,attribute_data:pa_default_style,meta:_wc_average_rating,meta:_wc_rating_count,meta:_wc_review_count,meta:_stock_status,post_content,post_excerpt
ART-0001-TS,ART-0001-TS,سگ گرم جذاب,publish,product,product,variable,حیوانات جذاب>سگ,#سگ|#عینک,120000,,120000,no,instock,ART-0001-TS-color1.jpg|ART-0001-TS-color1-men.jpg|ART-0001-TS-color1-women.jpg|ART-0001-TS-color2.jpg|ART-0001-TS-color2-men.jpg|ART-0001-TS-color2-women.jpg|ART-0001-TS-color4.jpg|ART-0001-TS-color4-men.jpg|ART-0001-TS-color4-women.jpg|ART-0001-TS-color5.jpg|ART-0001-TS-color5-men.jpg|ART-0001-TS-color5-women.jpg|ART-0001-TS-color7.jpg|ART-0001-TS-color7-men.jpg|ART-0001-TS-color7-women.jpg|ART-0001-HD-color8.jpg|ART-0001-HD-color8-men.jpg|ART-0001-HD-color8-women.jpg|ART-0001-HD-color2.jpg|ART-0001-HD-color2-men.jpg|ART-0001-HD-color2-women.jpg|ART-0001-HD-color5.jpg|ART-0001-HD-color5-men.jpg|ART-0001-HD-color5-women.jpg|ART-0001-HD-color9.jpg|ART-0001-HD-color9-men.jpg|ART-0001-HD-color9-women.jpg|ART-0001-HD-color10.jpg|ART-0001-HD-color10-men.jpg|ART-0001-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|آبی|زرشکی|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,سفید,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.5,2,2,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0013-TS,ART-0013-TS,اسکچ دختر گل چهره,publish,product,product,variable,طبیعت گردی>درخت و گل,#دختر|#اسکچ|#گل,120000,,120000,no,instock,ART-0013-TS-color1.jpg|ART-0013-TS-color1-men.jpg|ART-0013-TS-color1-women.jpg|ART-0013-TS-color2.jpg|ART-0013-TS-color2-men.jpg|ART-0013-TS-color2-women.jpg|ART-0013-TS-color3.jpg|ART-0013-TS-color3-men.jpg|ART-0013-TS-color3-women.jpg|ART-0013-TS-color4.jpg|ART-0013-TS-color4-men.jpg|ART-0013-TS-color4-women.jpg|ART-0013-TS-color5.jpg|ART-0013-TS-color5-men.jpg|ART-0013-TS-color5-women.jpg|ART-0013-TS-color6.jpg|ART-0013-TS-color6-men.jpg|ART-0013-TS-color6-women.jpg|ART-0013-TS-color7.jpg|ART-0013-TS-color7-men.jpg|ART-0013-TS-color7-women.jpg|ART-0013-HD-color8.jpg|ART-0013-HD-color8-men.jpg|ART-0013-HD-color8-women.jpg|ART-0013-HD-color2.jpg|ART-0013-HD-color2-men.jpg|ART-0013-HD-color2-women.jpg|ART-0013-HD-color5.jpg|ART-0013-HD-color5-men.jpg|ART-0013-HD-color5-women.jpg|ART-0013-HD-color9.jpg|ART-0013-HD-color9-men.jpg|ART-0013-HD-color9-women.jpg|ART-0013-HD-color10.jpg|ART-0013-HD-color10-men.jpg|ART-0013-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,آبی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.0,9,9,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0014-TS,ART-0014-TS,دختر آرمیده در برکه,publish,product,product,variable,طبیعت گردی>غیره,#دختر|#برکه|#گل,120000,,120000,no,instock,ART-0014-TS-color1.jpg|ART-0014-TS-color1-men.jpg|ART-0014-TS-color1-women.jpg|ART-0014-TS-color2.jpg|ART-0014-TS-color2-men.jpg|ART-0014-TS-color2-women.jpg|ART-0014-TS-color3.jpg|ART-0014-TS-color3-men.jpg|ART-0014-TS-color3-women.jpg|ART-0014-TS-color4.jpg|ART-0014-TS-color4-men.jpg|ART-0014-TS-color4-women.jpg|ART-0014-TS-color5.jpg|ART-0014-TS-color5-men.jpg|ART-0014-TS-color5-women.jpg|ART-0014-TS-color6.jpg|ART-0014-TS-color6-men.jpg|ART-0014-TS-color6-women.jpg|ART-0014-TS-color7.jpg|ART-0014-TS-color7-men.jpg|ART-0014-TS-color7-women.jpg|ART-0014-HD-color8.jpg|ART-0014-HD-color8-men.jpg|ART-0014-HD-color8-women.jpg|ART-0014-HD-color2.jpg|ART-0014-HD-color2-men.jpg|ART-0014-HD-color2-women.jpg|ART-0014-HD-color5.jpg|ART-0014-HD-color5-men.jpg|ART-0014-HD-color5-women.jpg|ART-0014-HD-color9.jpg|ART-0014-HD-color9-men.jpg|ART-0014-HD-color9-women.jpg|ART-0014-HD-color10.jpg|ART-0014-HD-color10-men.jpg|ART-0014-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,زرشکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.5,10,10,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0015-TS,ART-0015-TS,دختری که آروم خوابیده,publish,product,product,variable,ایده و احساس>غیره,#دختر|#خواب|#کودک|#آرامش,120000,,120000,no,instock,ART-0015-TS-color1.jpg|ART-0015-TS-color1-men.jpg|ART-0015-TS-color1-women.jpg|ART-0015-TS-color2.jpg|ART-0015-TS-color2-men.jpg|ART-0015-TS-color2-women.jpg|ART-0015-TS-color3.jpg|ART-0015-TS-color3-men.jpg|ART-0015-TS-color3-women.jpg|ART-0015-TS-color4.jpg|ART-0015-TS-color4-men.jpg|ART-0015-TS-color4-women.jpg|ART-0015-TS-color5.jpg|ART-0015-TS-color5-men.jpg|ART-0015-TS-color5-women.jpg|ART-0015-TS-color6.jpg|ART-0015-TS-color6-men.jpg|ART-0015-TS-color6-women.jpg|ART-0015-TS-color7.jpg|ART-0015-TS-color7-men.jpg|ART-0015-TS-color7-women.jpg|ART-0015-HD-color8.jpg|ART-0015-HD-color8-men.jpg|ART-0015-HD-color8-women.jpg|ART-0015-HD-color2.jpg|ART-0015-HD-color2-men.jpg|ART-0015-HD-color2-women.jpg|ART-0015-HD-color5.jpg|ART-0015-HD-color5-men.jpg|ART-0015-HD-color5-women.jpg|ART-0015-HD-color9.jpg|ART-0015-HD-color9-men.jpg|ART-0015-HD-color9-women.jpg|ART-0015-HD-color10.jpg|ART-0015-HD-color10-men.jpg|ART-0015-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,آبی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.6,7,7,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0017-TS,ART-0017-TS,غرق در عکاسی,publish,product,product,variable,کار و تحصیل>عکاس,#دختر|#دوربین,120000,,120000,no,instock,ART-0017-TS-color1.jpg|ART-0017-TS-color1-men.jpg|ART-0017-TS-color1-women.jpg|ART-0017-TS-color2.jpg|ART-0017-TS-color2-men.jpg|ART-0017-TS-color2-women.jpg|ART-0017-TS-color3.jpg|ART-0017-TS-color3-men.jpg|ART-0017-TS-color3-women.jpg|ART-0017-TS-color4.jpg|ART-0017-TS-color4-men.jpg|ART-0017-TS-color4-women.jpg|ART-0017-TS-color5.jpg|ART-0017-TS-color5-men.jpg|ART-0017-TS-color5-women.jpg|ART-0017-TS-color6.jpg|ART-0017-TS-color6-men.jpg|ART-0017-TS-color6-women.jpg|ART-0017-TS-color7.jpg|ART-0017-TS-color7-men.jpg|ART-0017-TS-color7-women.jpg|ART-0017-HD-color8.jpg|ART-0017-HD-color8-men.jpg|ART-0017-HD-color8-women.jpg|ART-0017-HD-color2.jpg|ART-0017-HD-color2-men.jpg|ART-0017-HD-color2-women.jpg|ART-0017-HD-color5.jpg|ART-0017-HD-color5-men.jpg|ART-0017-HD-color5-women.jpg|ART-0017-HD-color9.jpg|ART-0017-HD-color9-men.jpg|ART-0017-HD-color9-women.jpg|ART-0017-HD-color10.jpg|ART-0017-HD-color10-men.jpg|ART-0017-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,زرد,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.5,5,5,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0018-TS,ART-0018-TS,دختر در آغوش بنفشه‌های بهاری,publish,product,product,variable,طبیعت گردی>بهار,#دختر|#بنفشه|#گل,120000,,120000,no,instock,ART-0018-TS-color1.jpg|ART-0018-TS-color1-men.jpg|ART-0018-TS-color1-women.jpg|ART-0018-TS-color2.jpg|ART-0018-TS-color2-men.jpg|ART-0018-TS-color2-women.jpg|ART-0018-TS-color3.jpg|ART-0018-TS-color3-men.jpg|ART-0018-TS-color3-women.jpg|ART-0018-TS-color4.jpg|ART-0018-TS-color4-men.jpg|ART-0018-TS-color4-women.jpg|ART-0018-TS-color5.jpg|ART-0018-TS-color5-men.jpg|ART-0018-TS-color5-women.jpg|ART-0018-TS-color6.jpg|ART-0018-TS-color6-men.jpg|ART-0018-TS-color6-women.jpg|ART-0018-TS-color7.jpg|ART-0018-TS-color7-men.jpg|ART-0018-TS-color7-women.jpg|ART-0018-HD-color8.jpg|ART-0018-HD-color8-men.jpg|ART-0018-HD-color8-women.jpg|ART-0018-HD-color2.jpg|ART-0018-HD-color2-men.jpg|ART-0018-HD-color2-women.jpg|ART-0018-HD-color5.jpg|ART-0018-HD-color5-men.jpg|ART-0018-HD-color5-women.jpg|ART-0018-HD-color9.jpg|ART-0018-HD-color9-men.jpg|ART-0018-HD-color9-women.jpg|ART-0018-HD-color10.jpg|ART-0018-HD-color10-men.jpg|ART-0018-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,خاکستری,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.5,2,2,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0019-TS,ART-0019-TS,رد خون,publish,product,product,variable,ایده و احساس>غیره,#خون,120000,,120000,no,instock,ART-0019-TS-color1.jpg|ART-0019-TS-color1-men.jpg|ART-0019-TS-color1-women.jpg|ART-0019-TS-color2.jpg|ART-0019-TS-color2-men.jpg|ART-0019-TS-color2-women.jpg|ART-0019-TS-color3.jpg|ART-0019-TS-color3-men.jpg|ART-0019-TS-color3-women.jpg|ART-0019-TS-color4.jpg|ART-0019-TS-color4-men.jpg|ART-0019-TS-color4-women.jpg|ART-0019-TS-color5.jpg|ART-0019-TS-color5-men.jpg|ART-0019-TS-color5-women.jpg|ART-0019-TS-color6.jpg|ART-0019-TS-color6-men.jpg|ART-0019-TS-color6-women.jpg|ART-0019-TS-color7.jpg|ART-0019-TS-color7-men.jpg|ART-0019-TS-color7-women.jpg|ART-0019-HD-color8.jpg|ART-0019-HD-color8-men.jpg|ART-0019-HD-color8-women.jpg|ART-0019-HD-color2.jpg|ART-0019-HD-color2-men.jpg|ART-0019-HD-color2-women.jpg|ART-0019-HD-color5.jpg|ART-0019-HD-color5-men.jpg|ART-0019-HD-color5-women.jpg|ART-0019-HD-color9.jpg|ART-0019-HD-color9-men.jpg|ART-0019-HD-color9-women.jpg|ART-0019-HD-color10.jpg|ART-0019-HD-color10-men.jpg|ART-0019-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,سفید,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.8,5,5,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0020-TS,ART-0020-TS,تیتراژ فرندز,publish,product,product,variable,سریال و فیلم باز>سریال>Friends,#فرندز|#friends,120000,,120000,no,instock,ART-0020-TS-color1.jpg|ART-0020-TS-color1-men.jpg|ART-0020-TS-color1-women.jpg|ART-0020-TS-color2.jpg|ART-0020-TS-color2-men.jpg|ART-0020-TS-color2-women.jpg|ART-0020-TS-color3.jpg|ART-0020-TS-color3-men.jpg|ART-0020-TS-color3-women.jpg|ART-0020-TS-color4.jpg|ART-0020-TS-color4-men.jpg|ART-0020-TS-color4-women.jpg|ART-0020-TS-color5.jpg|ART-0020-TS-color5-men.jpg|ART-0020-TS-color5-women.jpg|ART-0020-TS-color6.jpg|ART-0020-TS-color6-men.jpg|ART-0020-TS-color6-women.jpg|ART-0020-TS-color7.jpg|ART-0020-TS-color7-men.jpg|ART-0020-TS-color7-women.jpg|ART-0020-HD-color8.jpg|ART-0020-HD-color8-men.jpg|ART-0020-HD-color8-women.jpg|ART-0020-HD-color2.jpg|ART-0020-HD-color2-men.jpg|ART-0020-HD-color2-women.jpg|ART-0020-HD-color5.jpg|ART-0020-HD-color5-men.jpg|ART-0020-HD-color5-women.jpg|ART-0020-HD-color9.jpg|ART-0020-HD-color9-men.jpg|ART-0020-HD-color9-women.jpg|ART-0020-HD-color10.jpg|ART-0020-HD-color10-men.jpg|ART-0020-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,زرشکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.1,2,2,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0021-TS,ART-0021-TS,گرگ سفید,publish,product,product,variable,حیوانات جذاب>غیره,#گرگ,120000,,120000,no,instock,ART-0021-TS-color1.jpg|ART-0021-TS-color1-men.jpg|ART-0021-TS-color1-women.jpg|ART-0021-TS-color2.jpg|ART-0021-TS-color2-men.jpg|ART-0021-TS-color2-women.jpg|ART-0021-TS-color3.jpg|ART-0021-TS-color3-men.jpg|ART-0021-TS-color3-women.jpg|ART-0021-TS-color4.jpg|ART-0021-TS-color4-men.jpg|ART-0021-TS-color4-women.jpg|ART-0021-TS-color5.jpg|ART-0021-TS-color5-men.jpg|ART-0021-TS-color5-women.jpg|ART-0021-TS-color6.jpg|ART-0021-TS-color6-men.jpg|ART-0021-TS-color6-women.jpg|ART-0021-TS-color7.jpg|ART-0021-TS-color7-men.jpg|ART-0021-TS-color7-women.jpg|ART-0021-HD-color8.jpg|ART-0021-HD-color8-men.jpg|ART-0021-HD-color8-women.jpg|ART-0021-HD-color2.jpg|ART-0021-HD-color2-men.jpg|ART-0021-HD-color2-women.jpg|ART-0021-HD-color5.jpg|ART-0021-HD-color5-men.jpg|ART-0021-HD-color5-women.jpg|ART-0021-HD-color9.jpg|ART-0021-HD-color9-men.jpg|ART-0021-HD-color9-women.jpg|ART-0021-HD-color10.jpg|ART-0021-HD-color10-men.jpg|ART-0021-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,سبز خاکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.9,10,10,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0025-TS,ART-0025-TS,بول داگ ریلکس,publish,product,product,variable,حیوانات جذاب>سگ,#سگ|#ریلکس,120000,,120000,no,instock,ART-0025-TS-color1.jpg|ART-0025-TS-color1-men.jpg|ART-0025-TS-color1-women.jpg|ART-0025-TS-color2.jpg|ART-0025-TS-color2-men.jpg|ART-0025-TS-color2-women.jpg|ART-0025-TS-color3.jpg|ART-0025-TS-color3-men.jpg|ART-0025-TS-color3-women.jpg|ART-0025-TS-color4.jpg|ART-0025-TS-color4-men.jpg|ART-0025-TS-color4-women.jpg|ART-0025-TS-color5.jpg|ART-0025-TS-color5-men.jpg|ART-0025-TS-color5-women.jpg|ART-0025-TS-color6.jpg|ART-0025-TS-color6-men.jpg|ART-0025-TS-color6-women.jpg|ART-0025-TS-color7.jpg|ART-0025-TS-color7-men.jpg|ART-0025-TS-color7-women.jpg|ART-0025-HD-color8.jpg|ART-0025-HD-color8-men.jpg|ART-0025-HD-color8-women.jpg|ART-0025-HD-color2.jpg|ART-0025-HD-color2-men.jpg|ART-0025-HD-color2-women.jpg|ART-0025-HD-color5.jpg|ART-0025-HD-color5-men.jpg|ART-0025-HD-color5-women.jpg|ART-0025-HD-color9.jpg|ART-0025-HD-color9-men.jpg|ART-0025-HD-color9-women.jpg|ART-0025-HD-color10.jpg|ART-0025-HD-color10-men.jpg|ART-0025-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,زرشکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.6,8,8,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0026-TS,ART-0026-TS,سگ آتشین,publish,product,product,variable,حیوانات جذاب>سگ,#سگ|#آتش,120000,,120000,no,instock,ART-0026-TS-color1.jpg|ART-0026-TS-color1-men.jpg|ART-0026-TS-color1-women.jpg|ART-0026-TS-color2.jpg|ART-0026-TS-color2-men.jpg|ART-0026-TS-color2-women.jpg|ART-0026-TS-color3.jpg|ART-0026-TS-color3-men.jpg|ART-0026-TS-color3-women.jpg|ART-0026-TS-color4.jpg|ART-0026-TS-color4-men.jpg|ART-0026-TS-color4-women.jpg|ART-0026-TS-color5.jpg|ART-0026-TS-color5-men.jpg|ART-0026-TS-color5-women.jpg|ART-0026-TS-color6.jpg|ART-0026-TS-color6-men.jpg|ART-0026-TS-color6-women.jpg|ART-0026-TS-color7.jpg|ART-0026-TS-color7-men.jpg|ART-0026-TS-color7-women.jpg|ART-0026-HD-color8.jpg|ART-0026-HD-color8-men.jpg|ART-0026-HD-color8-women.jpg|ART-0026-HD-color2.jpg|ART-0026-HD-color2-men.jpg|ART-0026-HD-color2-women.jpg|ART-0026-HD-color5.jpg|ART-0026-HD-color5-men.jpg|ART-0026-HD-color5-women.jpg|ART-0026-HD-color9.jpg|ART-0026-HD-color9-men.jpg|ART-0026-HD-color9-women.jpg|ART-0026-HD-color10.jpg|ART-0026-HD-color10-men.jpg|ART-0026-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,سفید,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.2,7,7,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
